TIME_PERIOD,exchange_rate,Unit,country
2002-09,124.3,"Index, 2020 = 100",Japan
2002-10,121.05,"Index, 2020 = 100",Japan
2002-11,122.17,"Index, 2020 = 100",Japan
2002-12,120.89,"Index, 2020 = 100",Japan
2003-01,121.36,"Index, 2020 = 100",Japan
2003-02,119.62,"Index, 2020 = 100",Japan
2003-03,120.53,"Index, 2020 = 100",Japan
2003-04,119.38,"Index, 2020 = 100",Japan
2003-05,119.17,"Index, 2020 = 100",Japan
2003-06,117.25,"Index, 2020 = 100",Japan
2003-07,117.64,"Index, 2020 = 100",Japan
2003-08,118.34,"Index, 2020 = 100",Japan
2003-09,121.3,"Index, 2020 = 100",Japan
2003-10,125.14,"Index, 2020 = 100",Japan
2003-11,125.03,"Index, 2020 = 100",Japan
2003-12,124.66,"Index, 2020 = 100",Japan
2004-01,124.16,"Index, 2020 = 100",Japan
2004-02,123.02,"Index, 2020 = 100",Japan
2004-03,121.8,"Index, 2020 = 100",Japan
2004-04,122.94,"Index, 2020 = 100",Japan
2004-05,118.7,"Index, 2020 = 100",Japan
2004-06,120.88,"Index, 2020 = 100",Japan
2004-07,120.1,"Index, 2020 = 100",Japan
2004-08,119.14,"Index, 2020 = 100",Japan
2004-09,119.43,"Index, 2020 = 100",Japan
2004-10,119.69,"Index, 2020 = 100",Japan
2004-11,121.35,"Index, 2020 = 100",Japan
2004-12,119.99,"Index, 2020 = 100",Japan
2005-01,120.98,"Index, 2020 = 100",Japan
2005-02,118.14,"Index, 2020 = 100",Japan
2005-03,116.55,"Index, 2020 = 100",Japan
2005-04,114.84,"Index, 2020 = 100",Japan
2005-05,116.19,"Index, 2020 = 100",Japan
2005-06,115.16,"Index, 2020 = 100",Japan
2005-07,112.42,"Index, 2020 = 100",Japan
2005-08,112.3,"Index, 2020 = 100",Japan
2005-09,111.85,"Index, 2020 = 100",Japan
2005-10,109.11,"Index, 2020 = 100",Japan
2005-11,106.61,"Index, 2020 = 100",Japan
2005-12,105.93,"Index, 2020 = 100",Japan
2006-01,106.91,"Index, 2020 = 100",Japan
2006-02,104.62,"Index, 2020 = 100",Japan
2006-03,105.05,"Index, 2020 = 100",Japan
2006-04,103.7,"Index, 2020 = 100",Japan
2006-05,106.45,"Index, 2020 = 100",Japan
2006-06,104.53,"Index, 2020 = 100",Japan
2006-07,102.99,"Index, 2020 = 100",Japan
2006-08,102.98,"Index, 2020 = 100",Japan
2006-09,102.33,"Index, 2020 = 100",Japan
2006-10,101.32,"Index, 2020 = 100",Japan
2006-11,100.89,"Index, 2020 = 100",Japan
2006-12,99.7,"Index, 2020 = 100",Japan
2007-01,97.73,"Index, 2020 = 100",Japan
2007-02,96.6,"Index, 2020 = 100",Japan
2007-03,98.83,"Index, 2020 = 100",Japan
2007-04,96.16,"Index, 2020 = 100",Japan
2007-05,94.52,"Index, 2020 = 100",Japan
2007-06,92.8,"Index, 2020 = 100",Japan
2007-07,92.43,"Index, 2020 = 100",Japan
2007-08,97.38,"Index, 2020 = 100",Japan
2007-09,97.7,"Index, 2020 = 100",Japan
2007-10,95.12,"Index, 2020 = 100",Japan
2007-11,97.88,"Index, 2020 = 100",Japan
2007-12,97.49,"Index, 2020 = 100",Japan
2008-01,101.15,"Index, 2020 = 100",Japan
2008-02,100.63,"Index, 2020 = 100",Japan
2008-03,104.9,"Index, 2020 = 100",Japan
2008-04,101.99,"Index, 2020 = 100",Japan
2008-05,101.49,"Index, 2020 = 100",Japan
2008-06,98.76,"Index, 2020 = 100",Japan
2008-07,98.01,"Index, 2020 = 100",Japan
2008-08,98.99,"Index, 2020 = 100",Japan
2008-09,104.66,"Index, 2020 = 100",Japan
2008-10,118.44,"Index, 2020 = 100",Japan
2008-11,126.12,"Index, 2020 = 100",Japan
2008-12,132.11,"Index, 2020 = 100",Japan
2009-01,133.3,"Index, 2020 = 100",Japan
2009-02,132.59,"Index, 2020 = 100",Japan
2009-03,125.03,"Index, 2020 = 100",Japan
2009-04,120.8,"Index, 2020 = 100",Japan
2009-05,119.51,"Index, 2020 = 100",Japan
2009-06,117.55,"Index, 2020 = 100",Japan
2009-07,119.81,"Index, 2020 = 100",Japan
2009-08,118.04,"Index, 2020 = 100",Japan
2009-09,121.17,"Index, 2020 = 100",Japan
2009-10,120.24,"Index, 2020 = 100",Japan
2009-11,120.95,"Index, 2020 = 100",Japan
2009-12,120.65,"Index, 2020 = 100",Japan
2010-01,118.93,"Index, 2020 = 100",Japan
2010-02,122.28,"Index, 2020 = 100",Japan
2010-03,121.16,"Index, 2020 = 100",Japan
2010-04,116.68,"Index, 2020 = 100",Japan
2010-05,122.18,"Index, 2020 = 100",Japan
2010-06,125.44,"Index, 2020 = 100",Japan
2010-07,127.34,"Index, 2020 = 100",Japan
2010-08,129.26,"Index, 2020 = 100",Japan
2010-09,129.48,"Index, 2020 = 100",Japan
2010-10,129.77,"Index, 2020 = 100",Japan
2010-11,128.62,"Index, 2020 = 100",Japan
2010-12,128.03,"Index, 2020 = 100",Japan
2011-01,127.25,"Index, 2020 = 100",Japan
2011-02,125.63,"Index, 2020 = 100",Japan
2011-03,125.44,"Index, 2020 = 100",Japan
2011-04,120.2,"Index, 2020 = 100",Japan
2011-05,123.15,"Index, 2020 = 100",Japan
2011-06,124.01,"Index, 2020 = 100",Japan
2011-07,125.29,"Index, 2020 = 100",Japan
2011-08,129.18,"Index, 2020 = 100",Japan
2011-09,132.84,"Index, 2020 = 100",Japan
2011-10,134.36,"Index, 2020 = 100",Japan
2011-11,132.32,"Index, 2020 = 100",Japan
2011-12,133.13,"Index, 2020 = 100",Japan
2012-01,135.11,"Index, 2020 = 100",Japan
2012-02,130.44,"Index, 2020 = 100",Japan
2012-03,123.97,"Index, 2020 = 100",Japan
2012-04,125.71,"Index, 2020 = 100",Japan
2012-05,129.74,"Index, 2020 = 100",Japan
2012-06,131.26,"Index, 2020 = 100",Japan
2012-07,131.47,"Index, 2020 = 100",Japan
2012-08,130.73,"Index, 2020 = 100",Japan
2012-09,129.18,"Index, 2020 = 100",Japan
2012-10,127.05,"Index, 2020 = 100",Japan
2012-11,123.99,"Index, 2020 = 100",Japan
2012-12,118.86,"Index, 2020 = 100",Japan
2013-01,111.41,"Index, 2020 = 100",Japan
2013-02,106.21,"Index, 2020 = 100",Japan
2013-03,105.47,"Index, 2020 = 100",Japan
2013-04,102.49,"Index, 2020 = 100",Japan
2013-05,99.59,"Index, 2020 = 100",Japan
2013-06,103.34,"Index, 2020 = 100",Japan
2013-07,101.55,"Index, 2020 = 100",Japan
2013-08,102.88,"Index, 2020 = 100",Japan
2013-09,100.76,"Index, 2020 = 100",Japan
2013-10,101.3,"Index, 2020 = 100",Japan
2013-11,99.53,"Index, 2020 = 100",Japan
2013-12,95.83,"Index, 2020 = 100",Japan
2014-01,95.9,"Index, 2020 = 100",Japan
2014-02,97.46,"Index, 2020 = 100",Japan
2014-03,96.45,"Index, 2020 = 100",Japan
2014-04,97.57,"Index, 2020 = 100",Japan
2014-05,98.38,"Index, 2020 = 100",Japan
2014-06,98.07,"Index, 2020 = 100",Japan
2014-07,98.69,"Index, 2020 = 100",Japan
2014-08,98.37,"Index, 2020 = 100",Japan
2014-09,95.72,"Index, 2020 = 100",Japan
2014-10,96.03,"Index, 2020 = 100",Japan
2014-11,90.28,"Index, 2020 = 100",Japan
2014-12,89.15,"Index, 2020 = 100",Japan
2015-01,91.99,"Index, 2020 = 100",Japan
2015-02,92.12,"Index, 2020 = 100",Japan
2015-03,92.18,"Index, 2020 = 100",Japan
2015-04,92.61,"Index, 2020 = 100",Japan
2015-05,90.51,"Index, 2020 = 100",Japan
2015-06,88.25,"Index, 2020 = 100",Japan
2015-07,89.78,"Index, 2020 = 100",Japan
2015-08,90.65,"Index, 2020 = 100",Japan
2015-09,93.16,"Index, 2020 = 100",Japan
2015-10,92.56,"Index, 2020 = 100",Japan
2015-11,91.95,"Index, 2020 = 100",Japan
2015-12,92.82,"Index, 2020 = 100",Japan
2016-01,96.51,"Index, 2020 = 100",Japan
2016-02,98.59,"Index, 2020 = 100",Japan
2016-03,98.85,"Index, 2020 = 100",Japan
2016-04,100.49,"Index, 2020 = 100",Japan
2016-05,101.73,"Index, 2020 = 100",Japan
2016-06,104.84,"Index, 2020 = 100",Japan
2016-07,106.55,"Index, 2020 = 100",Japan
2016-08,108.49,"Index, 2020 = 100",Japan
2016-09,107.72,"Index, 2020 = 100",Japan
2016-10,107.14,"Index, 2020 = 100",Japan
2016-11,104.22,"Index, 2020 = 100",Japan
2016-12,98.04,"Index, 2020 = 100",Japan
2017-01,98.34,"Index, 2020 = 100",Japan
2017-02,98.77,"Index, 2020 = 100",Japan
2017-03,98.17,"Index, 2020 = 100",Japan
2017-04,100.49,"Index, 2020 = 100",Japan
2017-05,97.66,"Index, 2020 = 100",Japan
2017-06,97.99,"Index, 2020 = 100",Japan
2017-07,95.59,"Index, 2020 = 100",Japan
2017-08,96.97,"Index, 2020 = 100",Japan
2017-09,95.71,"Index, 2020 = 100",Japan
2017-10,94.58,"Index, 2020 = 100",Japan
2017-11,94.81,"Index, 2020 = 100",Japan
2017-12,94.38,"Index, 2020 = 100",Japan
2018-01,94.65,"Index, 2020 = 100",Japan
2018-02,96.44,"Index, 2020 = 100",Japan
2018-03,97.64,"Index, 2020 = 100",Japan
2018-04,96.04,"Index, 2020 = 100",Japan
2018-05,95.85,"Index, 2020 = 100",Japan
2018-06,96.1,"Index, 2020 = 100",Japan
2018-07,95.26,"Index, 2020 = 100",Japan
2018-08,96.43,"Index, 2020 = 100",Japan
2018-09,95.17,"Index, 2020 = 100",Japan
2018-10,95.26,"Index, 2020 = 100",Japan
2018-11,95.41,"Index, 2020 = 100",Japan
2018-12,96.24,"Index, 2020 = 100",Japan
2019-01,99.0,"Index, 2020 = 100",Japan
2019-02,97.43,"Index, 2020 = 100",Japan
2019-03,96.54,"Index, 2020 = 100",Japan
2019-04,96.21,"Index, 2020 = 100",Japan
2019-05,98.37,"Index, 2020 = 100",Japan
2019-06,99.43,"Index, 2020 = 100",Japan
2019-07,99.52,"Index, 2020 = 100",Japan
2019-08,102.58,"Index, 2020 = 100",Japan
2019-09,101.34,"Index, 2020 = 100",Japan
2019-10,100.38,"Index, 2020 = 100",Japan
2019-11,99.56,"Index, 2020 = 100",Japan
2019-12,98.87,"Index, 2020 = 100",Japan
2020-01,98.54,"Index, 2020 = 100",Japan
2020-02,98.66,"Index, 2020 = 100",Japan
2020-03,102.05,"Index, 2020 = 100",Japan
2020-04,102.92,"Index, 2020 = 100",Japan
2020-05,103.03,"Index, 2020 = 100",Japan
2020-06,100.2,"Index, 2020 = 100",Japan
2020-07,100.19,"Index, 2020 = 100",Japan
2020-08,99.46,"Index, 2020 = 100",Japan
2020-09,99.43,"Index, 2020 = 100",Japan
2020-10,99.1,"Index, 2020 = 100",Japan
2020-11,98.81,"Index, 2020 = 100",Japan
2020-12,97.62,"Index, 2020 = 100",Japan
2021-01,97.57,"Index, 2020 = 100",Japan
2021-02,95.94,"Index, 2020 = 100",Japan
2021-03,93.52,"Index, 2020 = 100",Japan
2021-04,91.56,"Index, 2020 = 100",Japan
2021-05,90.72,"Index, 2020 = 100",Japan
2021-06,89.89,"Index, 2020 = 100",Japan
2021-07,90.76,"Index, 2020 = 100",Japan
2021-08,91.06,"Index, 2020 = 100",Japan
2021-09,90.93,"Index, 2020 = 100",Japan
2021-10,88.29,"Index, 2020 = 100",Japan
2021-11,87.89,"Index, 2020 = 100",Japan
2021-12,88.07,"Index, 2020 = 100",Japan
2022-01,86.92,"Index, 2020 = 100",Japan
2022-02,86.41,"Index, 2020 = 100",Japan
2022-03,84.2,"Index, 2020 = 100",Japan
2022-04,79.58,"Index, 2020 = 100",Japan
2022-05,78.87,"Index, 2020 = 100",Japan
2022-06,75.25,"Index, 2020 = 100",Japan
2022-07,75.24,"Index, 2020 = 100",Japan
2022-08,76.32,"Index, 2020 = 100",Japan
2022-09,73.65,"Index, 2020 = 100",Japan
2022-10,72.13,"Index, 2020 = 100",Japan
2022-11,73.0,"Index, 2020 = 100",Japan
2022-12,75.63,"Index, 2020 = 100",Japan
2023-01,77.27,"Index, 2020 = 100",Japan
2023-02,75.3,"Index, 2020 = 100",Japan
2023-03,75.21,"Index, 2020 = 100",Japan
